id,score,overall_length,distinct_words_count,theme_gender_count,theme_gender_bool,theme_ethnicity_count,theme_ethnicity_bool,theme_sexuality_count,theme_sexuality_bool,theme_ability_count,theme_ability_bool,theme_age_count,theme_age_bool,theme_weight_count,theme_weight_bool,theme_appearance_count,theme_appearance_bool,theme_class_count,theme_class_bool,themes_found
4c9auv,0.0,11,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c9a8j,0.0,36,15,0,False,0,False,0,False,0,False,0,False,0,False,0,False,2,True,"[('class', 2)]"
4c99xw,1.0,20,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c97of,73.0,11,7,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c97ht,0.0,11,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c9763,0.0,164,50,0,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,"[('appearance', 3)]"
4c95hs,7.0,230,52,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c959l,0.0,22,14,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c932f,4.0,18,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c930z,20.0,20,10,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
4c92al,1.0,23,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c919v,2.0,171,67,4,True,9,True,1,True,0,False,1,True,0,False,1,True,0,False,"[('ethnicity', 9), ('gender', 4), ('sexuality', 1), ('age', 1), ('appearance', 1)]"
4c90s6,0.0,19,12,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8y0i,3637.0,20,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8xif,0.0,9,3,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c8xb1,14.0,16,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,2,True,"[('class', 2), ('sexuality', 1)]"
4c8wxx,100.0,166,54,8,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 8), ('sexuality', 2)]"
4c8w9j,5.0,14,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8vgu,4.0,16,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8uzo,179.0,26,10,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c8u07,3.0,166,48,2,True,0,False,4,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 4), ('gender', 2)]"
4c8sam,71.0,15,8,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('age', 1)]"
4c8rmh,1.0,12,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c8rlu,0.0,70,22,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c8rix,6518.0,30,15,0,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,"[('appearance', 2)]"
4c8r61,27.0,14,7,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
4c8qeh,0.0,14,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8q46,1.0,23,11,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,"[('age', 2)]"
4c8pjg,1.0,11,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8p17,0.0,122,40,0,False,3,True,1,True,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 3), ('sexuality', 1)]"
4c8n81,12.0,14,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8n0n,2.0,11,5,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,"[('weight', 1), ('appearance', 1)]"
4c8jz6,45.0,21,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8jk3,19.0,129,33,5,True,0,False,1,True,0,False,0,False,0,False,0,False,3,True,"[('gender', 5), ('class', 3), ('sexuality', 1)]"
4c8hzt,0.0,17,9,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c8h4g,4.0,21,10,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c8gxr,92.0,23,10,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c8gd8,19.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8gaa,0.0,19,8,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,"[('weight', 1), ('appearance', 1)]"
4c8fzq,3.0,21,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8d0v,0.0,26,10,1,True,1,True,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2), ('gender', 1), ('ethnicity', 1)]"
4c8blt,0.0,9,6,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c8a57,1.0,15,9,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c89qw,4.0,12,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c89as,34.0,13,8,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2)]"
4c893j,0.0,12,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c88uq,0.0,125,47,7,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('gender', 7), ('age', 1)]"
4c88n9,0.0,6,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c86nq,0.0,16,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c8695,33.0,19,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c84jt,0.0,17,7,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,"[('sexuality', 1), ('class', 1)]"
4c82pw,0.0,26,12,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c80v9,0.0,25,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c80ps,0.0,13,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c7w4y,0.0,15,8,0,False,2,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 2)]"
4c7upz,0.0,26,15,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c7srq,0.0,45,20,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,"[('gender', 1), ('ability', 1)]"
4c7snl,61.0,175,44,5,True,0,False,1,True,0,False,0,False,1,True,0,False,0,False,"[('gender', 5), ('sexuality', 1), ('weight', 1)]"
4c7rzp,0.0,57,18,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c7r78,258.0,8,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7qir,0.0,14,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7qhz,430.0,35,13,2,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 2), ('sexuality', 1)]"
4c7q6n,0.0,15,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7px6,0.0,14,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7pr8,1.0,13,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7pp4,0.0,16,8,1,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2), ('gender', 1)]"
4c7oio,454.0,20,9,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c7nnv,0.0,14,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7my7,2.0,20,8,2,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('gender', 2), ('class', 1)]"
4c7lcw,4.0,20,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7ikt,64.0,129,47,5,True,0,False,2,True,0,False,1,True,0,False,0,False,2,True,"[('gender', 5), ('sexuality', 2), ('class', 2), ('age', 1)]"
4c7gs5,0.0,19,12,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7fxj,0.0,102,28,6,True,0,False,7,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 7), ('gender', 6)]"
4c7f7g,1.0,494,149,9,True,1,True,19,True,0,False,0,False,0,False,1,True,1,True,"[('sexuality', 19), ('gender', 9), ('ethnicity', 1), ('appearance', 1), ('class', 1)]"
4c7bqj,0.0,10,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7b2w,4.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c7ata,376.0,16,5,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,"[('sexuality', 1), ('age', 1)]"
4c79nd,171.0,29,14,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c78je,0.0,16,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c770h,0.0,13,5,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c76kf,0.0,22,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c75hf,2.0,15,7,1,True,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2), ('gender', 1)]"
4c75gs,0.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c73qq,448.0,10,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c73qb,20.0,40,16,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c72n6,497.0,30,9,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
4c72j6,10.0,17,8,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,False,"[('gender', 1), ('appearance', 1)]"
4c70fz,157.0,19,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6zr2,217.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6zjo,0.0,12,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6yd8,0.0,89,32,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c6xrc,0.0,18,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6x6j,0.0,22,8,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c6vca,5.0,19,9,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('age', 1)]"
4c6tqz,0.0,21,8,0,False,2,True,3,True,2,True,0,False,0,False,0,False,0,False,"[('sexuality', 3), ('ethnicity', 2), ('ability', 2)]"
4c6te3,342.0,37,18,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
4c6rgb,130.0,77,25,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6r2i,1.0,13,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6qz5,394.0,244,93,2,True,0,False,1,True,0,False,0,False,1,True,0,False,1,True,"[('gender', 2), ('sexuality', 1), ('weight', 1), ('class', 1)]"
4c6pux,16.0,11,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6p9l,9.0,186,50,2,True,0,False,0,False,1,True,0,False,0,False,0,False,1,True,"[('gender', 2), ('ability', 1), ('class', 1)]"
4c6oln,374.0,22,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6nos,1.0,16,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6mpa,2085.0,94,35,2,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 2), ('sexuality', 1)]"
4c6kob,1.0,18,6,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c6k81,0.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6jp6,5.0,18,6,0,False,1,True,0,False,0,False,1,True,0,False,0,False,0,False,"[('ethnicity', 1), ('age', 1)]"
4c6j7g,0.0,14,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6iuw,0.0,28,9,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c6ish,36.0,11,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6i35,37.0,12,4,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,True,"[('ethnicity', 1), ('class', 1)]"
4c6hgn,6.0,20,10,0,False,2,True,0,False,0,False,0,False,0,False,0,False,1,True,"[('ethnicity', 2), ('class', 1)]"
4c6dyq,7.0,11,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c6dvp,0.0,60,24,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6c8k,12.0,16,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c6c45,10.0,31,11,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c6bhc,2.0,26,13,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c6b8b,1.0,18,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c6ade,2.0,17,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c69vy,4.0,69,26,2,True,0,False,2,True,0,False,3,True,0,False,0,False,0,False,"[('age', 3), ('gender', 2), ('sexuality', 2)]"
4c69sq,2.0,13,7,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c69hu,25.0,114,34,2,True,0,False,1,True,0,False,0,False,0,False,0,False,2,True,"[('gender', 2), ('class', 2), ('sexuality', 1)]"
4c6902,6.0,18,11,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
4c67f4,3.0,12,6,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('ethnicity', 1)]"
4c66n3,5.0,10,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c66i0,5.0,29,9,3,True,0,False,3,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 3), ('sexuality', 3)]"
4c663a,16.0,10,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c65qc,20.0,13,6,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c65f2,2.0,19,10,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('age', 1)]"
4c6519,187.0,14,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c645n,23.0,25,8,2,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 2), ('sexuality', 1)]"
4c6412,10.0,33,15,1,True,0,False,1,True,0,False,1,True,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1), ('age', 1)]"
4c63ed,0.0,265,87,0,False,1,True,0,False,0,False,0,False,0,False,8,True,0,False,"[('appearance', 8), ('ethnicity', 1)]"
4c631i,0.0,16,5,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2)]"
4c629j,1.0,16,6,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c61yn,3.0,25,12,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('gender', 1), ('class', 1)]"
4c60jq,4.0,90,33,4,True,0,False,3,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 4), ('sexuality', 3)]"
4c5yfv,35.0,20,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5xxu,0.0,45,13,2,True,0,False,4,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 4), ('gender', 2)]"
4c5wrr,139.0,244,79,1,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,"[('gender', 1), ('age', 1), ('weight', 1), ('appearance', 1)]"
4c5wn6,0.0,13,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5vi4,0.0,36,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5v7f,12.0,26,14,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5ujz,2.0,16,6,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1), ('ability', 1)]"
4c5ts2,1.0,9,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5qom,23.0,11,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5omy,0.0,52,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5n6j,0.0,17,8,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c5m6g,2.0,13,7,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('age', 1)]"
4c5knn,6.0,9,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5jl5,71.0,14,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5jh5,6.0,24,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5jgt,0.0,17,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c5i2k,11.0,59,28,0,False,0,False,0,False,0,False,0,False,0,False,0,False,2,True,"[('class', 2)]"
4c5eui,0.0,12,6,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
4c5eng,0.0,18,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5cug,0.0,26,8,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c5bxy,0.0,20,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5blz,41.0,18,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c5b55,0.0,17,7,2,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 2), ('sexuality', 1)]"
4c5b3r,14.0,10,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c59rs,31.0,17,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c59c6,0.0,70,24,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c58q7,0.0,37,13,1,True,0,False,5,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 5), ('gender', 1)]"
4c581d,0.0,16,7,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 2)]"
4c573c,27.0,13,5,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c53vx,3.0,19,9,0,False,0,False,1,True,0,False,1,True,0,False,0,False,0,False,"[('sexuality', 1), ('age', 1)]"
4c4xlf,0.0,53,22,4,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('gender', 4), ('age', 1)]"
4c4uto,0.0,15,13,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c4uc3,0.0,18,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4t0d,1.0,14,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,1,True,"[('sexuality', 1), ('class', 1)]"
4c4ryd,3.0,61,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c4rrx,0.0,26,11,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('ethnicity', 1), ('sexuality', 1)]"
4c4rm2,0.0,9,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4qwf,0.0,17,9,0,False,3,True,0,False,0,False,0,False,0,False,0,False,2,True,"[('ethnicity', 3), ('class', 2)]"
4c4qsd,1.0,15,7,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c4qle,33.0,45,20,4,True,0,False,2,True,0,False,0,False,0,False,1,True,0,False,"[('gender', 4), ('sexuality', 2), ('appearance', 1)]"
4c4qdi,1.0,15,6,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c4q3r,2.0,18,10,2,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 2), ('sexuality', 1)]"
4c4po6,104.0,14,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4phb,412.0,13,8,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c4oui,0.0,17,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4mp8,0.0,16,5,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1), ('ability', 1)]"
4c4kgh,6.0,13,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4kb3,11.0,7,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4jb7,13.0,21,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4gy7,53.0,15,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4ezc,3.0,33,12,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4d3m,4.0,19,12,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c4abe,0.0,13,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c4913,4.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c479n,1.0,8,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c46r6,3.0,14,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c453u,0.0,17,7,0,False,2,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 2)]"
4c43wf,6.0,30,14,1,True,0,False,1,True,0,False,0,False,0,False,1,True,0,False,"[('gender', 1), ('sexuality', 1), ('appearance', 1)]"
4c43pd,17.0,19,9,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c41ks,9.0,12,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c414x,27.0,39,16,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c3z3i,5.0,16,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3ybu,2.0,14,7,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1), ('sexuality', 1)]"
4c3xni,40.0,33,10,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 2)]"
4c3vqa,5.0,12,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3rsi,0.0,12,5,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c3rnf,14.0,35,19,1,True,0,False,0,False,0,False,1,True,0,False,0,False,0,False,"[('gender', 1), ('age', 1)]"
4c3qw8,2.0,21,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3qs4,127.0,9,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3qlx,290.0,10,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3ptw,3.0,12,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3pom,37.0,15,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3pl4,241.0,24,14,1,True,0,False,1,True,0,False,1,True,0,False,1,True,0,False,"[('gender', 1), ('sexuality', 1), ('age', 1), ('appearance', 1)]"
4c3p4a,12.0,24,14,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3odb,1.0,17,7,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c3obp,1.0,13,5,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3nu7,94.0,16,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3mly,221.0,15,7,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3lst,3.0,23,15,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3l2o,1.0,11,7,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c3kx1,0.0,27,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c3jy2,0.0,17,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3j7g,151.0,16,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3ilq,2.0,21,7,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,"[('ethnicity', 1)]"
4c3hpy,88.0,12,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3gbj,0.0,44,16,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,"[('class', 1)]"
4c3g5i,1.0,34,16,0,False,0,False,1,True,0,False,0,False,1,True,1,True,0,False,"[('sexuality', 1), ('weight', 1), ('appearance', 1)]"
4c3ftk,0.0,20,8,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,"[('gender', 1)]"
4c3ezo,0.0,11,4,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c3el8,62.0,20,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3dwk,0.0,7,3,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3ds7,1.0,18,9,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3cnu,24.0,18,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c39y2,0.0,16,8,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c38of,1.0,13,5,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,"[('ability', 1)]"
4c38cn,2.0,9,4,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c3855,0.0,17,9,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('sexuality', 1)]"
4c3844,0.0,22,10,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c381z,0.0,24,11,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c36ns,188.0,34,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,[]
4c36da,0.0,13,5,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,"[('gender', 1), ('sexuality', 1)]"
